dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	numTSSEnhGene	distanceToTSS	normalizedDNase_prom	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContact	ABC.Score
Gasperini2019	chr8	18122637	18123137	PCM1|chr8:17980146-17980646:.	-0.029271023010414	chr8	17922840	17922841	PCM1	FALSE	0.857486021786219	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	3	199995	0.970435	79.106235	0	13	57.472099	0.038918
Gasperini2019	chr8	23171594	23172094	SLC25A37|chr8:23029107-23029607:.	0.0607548921000927	chr8	23528805	23528806	SLC25A37	FALSE	0.988085376541963	1	TRUE	K562	Gasperini et al., 2019	FALSE	8	356931	0.915005	0	0	36	5.910392	0.000301
Gasperini2019	chr8	23508429	23509665	SLC25A37|chr8:23365942-23367178:.	-0.231842423544966	chr8	23528805	23528806	SLC25A37	TRUE	1.61175193541457e-20	1	TRUE	K562	Gasperini et al., 2019	TRUE	1	19655	0.915005	0	0	6	169.015574	0.143676
Gasperini2019	chr8	29272797	29273297	SARAF|chr8:29130314-29130814:.	0.0419451287652943	chr8	30083207	30083208	SARAF	FALSE	0.945535926143756	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	810170	0.822801	0	0	35	0.000344	0
Gasperini2019	chr8	29289031	29289950	LEPROTL1|chr8:29146548-29147467:.	0.0071783384981956	chr8	30095398	30095399	LEPROTL1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	7	805933.5	0.522718	0	0	33	5.156573	0.00105
Gasperini2019	chr8	30911759	30912634	TEX15|chr8:30769275-30770150:.	-0.0710698367631651	chr8	30890605	30890606	TEX15	TRUE	1.17857598118695e-09	0.25	TRUE	K562	Gasperini et al., 2019	TRUE	0	63179.5	0	0	0	0	0	0
Gasperini2019	chr8	30912766	30913266	TEX15|chr8:30770282-30770782:.	-0.0578204066173796	chr8	30890605	30890606	TEX15	TRUE	6.47552191959196e-07	0.15	TRUE	K562	Gasperini et al., 2019	TRUE	0	63999	0	0	0	0	0	0
Gasperini2019	chr8	37905486	37906274	LSM1|chr8:37763004-37763792:.	0.0186038341076451	chr8	38176729	38176730	LSM1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	7	270851	0.780824	130.397985	1	52	13.70909	0.000977
Gasperini2019	chr8	38080963	38083035	BAG4|chr8:37938481-37940553:.	-0.0165094767203638	chr8	38176533	38176534	BAG4	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	93791	0.791542	1564.811854	1	25	10.660049	0.012264
Gasperini2019	chr8	38080963	38083035	EIF4EBP1|chr8:37938481-37940553:.	-0.0425146980088954	chr8	38030341	38030342	EIF4EBP1	FALSE	0.807069069899253	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	51106.5	0.740298	1564.811854	0	8	13.238007	0.018972
Gasperini2019	chr8	38080963	38083035	LSM1|chr8:37938481-37940553:.	-0.0330513238355477	chr8	38176729	38176730	LSM1	FALSE	0.875803185593288	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	93934	0.780824	1564.811854	1	25	10.6625335	0.012267
Gasperini2019	chr8	38080963	38083035	NSD3|chr8:37938481-37940553:.	-0.0271203407593727	chr8	38382271	38382272	NSD3	FALSE	0.651357208017873	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	7	299476	0.725152	1564.811854	0	44	10.3977455	0.01378
Gasperini2019	chr8	38080963	38083035	RAB11FIP1|chr8:37938481-37940553:.	0.0177678835364725	chr8	37899466	37899467	RAB11FIP1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	182110.5	0.724039	1564.811854	0	30	3.8603405	0.004798
Gasperini2019	chr8	38080963	38083035	TM2D2|chr8:37938481-37940553:.	-0.0141447081063502	chr8	38996823	38996824	TM2D2	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	14	913726	0.973386	1564.811854	1	93	0.650274	0.001497
Gasperini2019	chr8	38090386	38090886	ASH2L|chr8:37947904-37948404:.	-0.0602010920299878	chr8	38105242	38105243	ASH2L	TRUE	0.0368227712710288	0.95	TRUE	K562	Gasperini et al., 2019	TRUE	1	14860	0.937917	1722.648986	0	4	193.066416	0.04169
Gasperini2019	chr8	38090386	38090886	LSM1|chr8:37947904-37948404:.	0.0075508582938914	chr8	38176729	38176730	LSM1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	4	86098	0.780824	1722.648986	1	21	47.521606	0.012257
Gasperini2019	chr8	38091598	38092967	EIF4EBP1|chr8:37949116-37950485:.	0.007798325031523	chr8	38030341	38030342	EIF4EBP1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	1	61369	0.740298	1382.954166	0	13	42.040017	0.047129
Gasperini2019	chr8	38091598	38092967	NSD3|chr8:37949116-37950485:.	0.0108423950046743	chr8	38382271	38382272	NSD3	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	7	289520	0.725152	1382.954166	0	39	34.244773	0.035457
Gasperini2019	chr8	42053224	42053724	ANK1|chr8:41910742-41911242:.	0.0306951799598942	chr8	41896761	41896762	ANK1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	3	255878	0.825196	700.770183	0	27	19.951261	0.000854
Gasperini2019	chr8	42053224	42053724	VDAC3|chr8:41910742-41911242:.	-0.0459423302436928	chr8	42391624	42391625	VDAC3	FALSE	0.866031598048769	1	TRUE	K562	Gasperini et al., 2019	FALSE	7	338260	0.795292	700.770183	0	23	17.021713	0.003107
Gasperini2019	chr8	42214682	42215594	ANK1|chr8:42072200-42073112:.	0.0105414785336944	chr8	41896761	41896762	ANK1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	417573.5	0.825196	166.825036	0	39	9.319302	0.00296
Gasperini2019	chr8	42214682	42215594	SMIM19|chr8:42072200-42073112:.	0.0080767277793416	chr8	42541155	42541156	SMIM19	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	326378.5	0.626948	166.825036	0	23	10.041287	0.006475
Gasperini2019	chr8	42214682	42215594	VDAC3|chr8:42072200-42073112:.	-0.0323898977757398	chr8	42391624	42391625	VDAC3	FALSE	0.880255193047726	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	176564.5	0.795292	166.825036	0	11	14.775079	0.020001
Gasperini2019	chr8	42412266	42413219	ANK1|chr8:42269784-42270737:.	0.0177705708951623	chr8	41896761	41896762	ANK1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	615141.5	0.825196	0	0	50	1.855843	0.000766
Gasperini2019	chr8	42412266	42413219	SMIM19|chr8:42269784-42270737:.	-0.0241428272131301	chr8	42541155	42541156	SMIM19	FALSE	0.973780382393267	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	128810.5	0.626948	0	0	12	93.002303	0.077941
Gasperini2019	chr8	53492443	53492943	LYPLA1|chr8:54405003-54405503:.	0.0180825301414507	chr8	54102016	54102017	LYPLA1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	609240	0.838116	0	1	31	12.576054	0.002225
Gasperini2019	chr8	54105781	54106803	MRPL15|chr8:55018341-55019363:.	-0.0140177181351354	chr8	54135210	54135211	MRPL15	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	1	28951	0.689756	248.214366	1	2	74.982293	0.010015
Gasperini2019	chr8	55847774	55848651	CHCHD7|chr8:56760333-56761210:.	-0.0246951321073902	chr8	56211686	56211687	CHCHD7	FALSE	0.969754280858795	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	363422	0.847334	483.189129	0	39	6.475375	0.012896
Gasperini2019	chr8	55847774	55848651	LYN|chr8:56760333-56761210:.	-0.0638937156726623	chr8	55879813	55879814	LYN	TRUE	9.55704331051145e-05	1	TRUE	K562	Gasperini et al., 2019	TRUE	1	31611	0.643763	483.189129	0	8	153.424262	0.144322
Gasperini2019	chr8	55847774	55848651	RPS20|chr8:56760333-56761210:.	-0.0031065914165147	chr8	56074580	56074581	RPS20	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	226366	0.768243	483.189129	1	32	31.40193	0.047835
Gasperini2019	chr8	55847774	55848651	TGS1|chr8:56760333-56761210:.	0.0057045253893359	chr8	55773142	55773143	TGS1	FALSE	0.897756070768676	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	74984	0.807583	483.189129	0	7	36.877799	0.036102
Gasperini2019	chr8	55851611	55852111	LYN|chr8:56764170-56764670:.	-0.085665546732339	chr8	55879813	55879814	LYN	TRUE	4.41451754953242e-05	0.95	TRUE	K562	Gasperini et al., 2019	TRUE	1	27973	0.643763	521.09283	0	7	123.575102	0.07212
Gasperini2019	chr8	55851611	55852111	RPS20|chr8:56764170-56764670:.	-0.0134905871390208	chr8	56074580	56074581	RPS20	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	222728	0.768243	521.09283	1	31	18.820581	0.017787
Gasperini2019	chr8	55853158	55854232	CHCHD7|chr8:56765717-56766791:.	-0.0139820964191253	chr8	56211686	56211687	CHCHD7	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	358248	0.847334	553.210559	0	37	2.986577	0.003131
Gasperini2019	chr8	55853158	55854232	LYN|chr8:56765717-56766791:.	-0.0848980172169051	chr8	55879813	55879814	LYN	TRUE	1.57530552604083e-07	0.95	TRUE	K562	Gasperini et al., 2019	TRUE	1	26437	0.643763	553.210559	0	6	122.504133	0.060654
Gasperini2019	chr8	55853158	55854232	RPS20|chr8:56765717-56766791:.	0.0268330932813026	chr8	56074580	56074581	RPS20	FALSE	0.893829443585954	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	221192	0.768243	553.210559	1	30	18.800514	0.015074
Gasperini2019	chr8	55853158	55854232	TGS1|chr8:56765717-56766791:.	0.0073222040394003	chr8	55773142	55773143	TGS1	FALSE	0.999389029698402	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	80158	0.807583	553.210559	0	9	29.376359	0.015137
Gasperini2019	chr8	55864354	55864854	RPS20|chr8:56776913-56777413:.	-0.0037387957284658	chr8	56074580	56074581	RPS20	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	209948	0.768243	87.379116	1	27	10.464339	0.001184
Gasperini2019	chr8	60284882	60285382	CA8|chr8:61197441-61197941:.	-0.140257624882205	chr8	60281411	60281412	CA8	TRUE	1.52735013321049e-06	0.65	TRUE	K562	Gasperini et al., 2019	TRUE	1	3769	0.683103	233.586232	0	1	248.17028	0.132312
Gasperini2019	chr8	60330001	60331008	CA8|chr8:61242560-61243567:.	-0.107428566135011	chr8	60281411	60281412	CA8	TRUE	1.20885802783306e-05	0.95	TRUE	K562	Gasperini et al., 2019	TRUE	1	49007	0.683103	28.563854	0	6	75.371845	0.043228
Gasperini2019	chr8	85959002	85960514	CTA-392E5.1|chr8:86971231-86972743:.	-0.0287950202869263	chr8	85839705	85839706	CTA-392E5.1	TRUE	0.00320471169661	0.15	TRUE	K562	Gasperini et al., 2019	TRUE	0	120052.5	0	0	0	0	0	0
Gasperini2019	chr8	90197307	90197807	LINC00534|chr8:91209535-91210035:.	-0.0193677250751442	chr8	90221488	90221489	LINC00534	TRUE	0.0056242541604418	0.05	TRUE	K562	Gasperini et al., 2019	TRUE	1	23985	0.587825	370.08144	0	7	128.80975	0.062221
Gasperini2019	chr8	97325467	97326291	RPL30|chr8:98337695-98338519:.	0.037965319604937	chr8	98046468	98046469	RPL30	FALSE	0.977257798144759	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	719748.5	0.692297	19.949034	1	39	0.000388	0
Gasperini2019	chr8	100458544	100459044	COX6C|chr8:101470772-101471272:.	-0.0304875508902411	chr8	99894061	99894062	COX6C	FALSE	0.902423099398737	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	564825	0.597987	23.58206	0	22	5.474456	0.000523
Gasperini2019	chr8	100458544	100459044	PABPC1|chr8:101470772-101471272:.	0.0274401267487689	chr8	100722808	100722809	PABPC1	FALSE	0.992103897598103	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	263248	0.882028	23.58206	1	19	5.932081	0.000334
Gasperini2019	chr8	100458544	100459044	POLR2K|chr8:101470772-101471272:.	-0.0004615761443723	chr8	100150584	100150585	POLR2K	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	3	308229	0.70316	23.58206	0	17	31.686319	0.002182
Gasperini2019	chr8	100458544	100459044	YWHAZ|chr8:101470772-101471272:.	0.0043956337435167	chr8	100953387	100953388	YWHAZ	FALSE	0.928116897189618	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	492493	0.656005	23.58206	1	47	4.867069	0.000144
Gasperini2019	chr8	100471784	100472673	COX6C|chr8:101484012-101484901:.	-0.019929966109877	chr8	99894061	99894062	COX6C	FALSE	0.995289726681422	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	578212	0.597987	0	0	26	2.551355	0.001417
Gasperini2019	chr8	100471784	100472673	PABPC1|chr8:101484012-101484901:.	0.0414154365658339	chr8	100722808	100722809	PABPC1	FALSE	0.810047465481352	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	249861	0.882028	0	1	15	0.001147	0
Gasperini2019	chr8	100471784	100472673	ZNF706|chr8:101484012-101484901:.	0.0231990079356723	chr8	101206192	101206193	ZNF706	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	733506	0.944401	0	0	89	2.110254	0.000491
Gasperini2019	chr8	100763825	100764325	COX6C|chr8:101776053-101776553:.	0.0049278431467754	chr8	99894061	99894062	COX6C	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	9	870106	0.597987	27.35538	0	43	0.00032	0
Gasperini2019	chr8	100763825	100764325	PABPC1|chr8:101776053-101776553:.	1.36316637109335e-05	chr8	100722808	100722809	PABPC1	FALSE	0.765005931577268	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	42033	0.882028	27.35538	1	3	63.547637	0.009009
Gasperini2019	chr8	100763825	100764325	POLR2K|chr8:101776053-101776553:.	-0.0004611823303296	chr8	100150584	100150585	POLR2K	FALSE	0.900770754566509	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	613510	0.70316	27.35538	0	38	5.13828	0.000891
Gasperini2019	chr8	100763825	100764325	YWHAZ|chr8:101776053-101776553:.	0.0200727975463555	chr8	100953387	100953388	YWHAZ	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	187212	0.656005	27.35538	1	26	10.596985	0.000788
Gasperini2019	chr8	100881928	100882428	COX6C|chr8:101894156-101894656:.	0.0018104142345687	chr8	99894061	99894062	COX6C	FALSE	0.777280830254574	1	TRUE	K562	Gasperini et al., 2019	FALSE	9	988168	0.597987	83.149278	0	54	0.000281	0
Gasperini2019	chr8	100881928	100882428	PABPC1|chr8:101894156-101894656:.	0.0769747388257205	chr8	100722808	100722809	PABPC1	TRUE	0.0164923870789188	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	160095	0.882028	83.149278	1	14	11.355804	0.003168
Gasperini2019	chr8	100881928	100882428	YWHAZ|chr8:101894156-101894656:.	0.0372127842412076	chr8	100953387	100953388	YWHAZ	FALSE	0.92943067247481	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	69150	0.656005	83.149278	1	15	33.974532	0.004973
Gasperini2019	chr8	100881928	100882428	ZNF706|chr8:101894156-101894656:.	0.0288838090439563	chr8	101206192	101206193	ZNF706	FALSE	0.953433914856912	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	3	323550	0.944401	83.149278	0	61	23.062191	0.004581
Gasperini2019	chr8	100882744	100883244	COX6C|chr8:101894972-101895472:.	-0.0167430494939252	chr8	99894061	99894062	COX6C	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	9	988958	0.597987	203.065782	0	55	0.00028	0
Gasperini2019	chr8	100882744	100883244	PABPC1|chr8:101894972-101895472:.	0.0434673543140467	chr8	100722808	100722809	PABPC1	FALSE	0.766952764625924	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	160885	0.882028	203.065782	1	15	11.364418	0.000606
Gasperini2019	chr8	100882744	100883244	POLR2K|chr8:101894972-101895472:.	0.0069876977383238	chr8	100150584	100150585	POLR2K	FALSE	0.999918430877266	0.85	TRUE	K562	Gasperini et al., 2019	FALSE	6	732362	0.70316	203.065782	0	50	2.467809	0.000161
Gasperini2019	chr8	100882744	100883244	YWHAZ|chr8:101894972-101895472:.	-0.0152210272430053	chr8	100953387	100953388	YWHAZ	FALSE	0.880448198174209	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	68360	0.656005	203.065782	1	14	33.914434	0.000949
Gasperini2019	chr8	100883807	100884307	COX6C|chr8:101896035-101896535:.	-0.0213012673808121	chr8	99894061	99894062	COX6C	FALSE	0.95882372991165	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	9	990068	0.597987	198.003964	0	56	0.00028	0
Gasperini2019	chr8	100883807	100884307	PABPC1|chr8:101896035-101896535:.	0.0081432310944373	chr8	100722808	100722809	PABPC1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	161995	0.882028	198.003964	1	16	11.376462	0.000715
Gasperini2019	chr8	100901545	100902045	PABPC1|chr8:101913773-101914273:.	0.0206352056383117	chr8	100722808	100722809	PABPC1	FALSE	0.995326861157488	1	TRUE	K562	Gasperini et al., 2019	FALSE	1	179708	0.882028	274.030548	1	20	22.453336	0.001599
Gasperini2019	chr8	100981205	100981705	PABPC1|chr8:101993433-101993933:.	0.0589109335220523	chr8	100722808	100722809	PABPC1	FALSE	0.159158421675432	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	259378	0.882028	281.499226	1	31	3.711473	0.000596
Gasperini2019	chr8	100981205	100981705	POLR2K|chr8:101993433-101993933:.	0.0189296156570848	chr8	100150584	100150585	POLR2K	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	7	830855	0.70316	281.499226	0	66	0.000335	0
Gasperini2019	chr8	100981205	100981705	ZNF706|chr8:101993433-101993933:.	-0.0003592296785905	chr8	101206192	101206193	ZNF706	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	224267	0.944401	281.499226	0	44	16.020717	0.001831
Gasperini2019	chr8	100985597	100987014	PABPC1|chr8:101997825-101999242:.	0.0447932844403636	chr8	100722808	100722809	PABPC1	FALSE	0.906503676875476	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	264525.5	0.882028	181.74054	1	33	12.666888	0.004942
Gasperini2019	chr8	101003283	101004023	POLR2K|chr8:102015511-102016251:.	0.0067569653757217	chr8	100150584	100150585	POLR2K	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	7	853029.5	0.70316	9.118426	0	70	2.620245	0.000651
Gasperini2019	chr8	101048662	101049162	PABPC1|chr8:102060890-102061390:.	0.0322562077039874	chr8	100722808	100722809	PABPC1	FALSE	0.947720754165256	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	326806	0.882028	207.54977	1	43	6.143745	0.001091
Gasperini2019	chr8	101048662	101049162	ZNF706|chr8:102060890-102061390:.	-0.0250694176308008	chr8	101206192	101206193	ZNF706	FALSE	0.977984768878106	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	156839	0.944401	207.54977	0	32	19.736383	0.002495
Gasperini2019	chr8	101108438	101110075	PABPC1|chr8:102120666-102122303:.	0.0373237670909789	chr8	100722808	100722809	PABPC1	FALSE	0.97076317304873	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	3	387069	0.882028	0	1	56	16.250622	0.013261
Gasperini2019	chr8	101149542	101150350	PABPC1|chr8:102161770-102162578:.	0.0667105481248544	chr8	100722808	100722809	PABPC1	TRUE	0.0103148542769919	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	427857	0.882028	353.93183	1	65	8.413952	0.008651
Gasperini2019	chr8	101149542	101150350	POLR2K|chr8:102161770-102162578:.	-0.0323680541041946	chr8	100150584	100150585	POLR2K	FALSE	0.855145861648381	1	TRUE	K562	Gasperini et al., 2019	FALSE	8	999334	0.70316	353.93183	0	100	0.000277	0
Gasperini2019	chr8	101153679	101154179	PABPC1|chr8:102165907-102166407:.	0.0422597659719897	chr8	100722808	100722809	PABPC1	FALSE	0.465149289037173	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	431847	0.882028	928.06406	1	66	3.932578	0.001786
Gasperini2019	chr8	101154626	101155379	PABPC1|chr8:102166854-102167607:.	0.0225824812199404	chr8	100722808	100722809	PABPC1	FALSE	0.979104757654452	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	433071	0.882028	1071.08302	1	67	11.61809	0.002239
Gasperini2019	chr8	101157542	101158042	PABPC1|chr8:102169770-102170270:.	0.065523048601188	chr8	100722808	100722809	PABPC1	FALSE	0.347341476490253	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	435688	0.882028	536.382105	1	68	11.628886	0.00165
Gasperini2019	chr8	101158812	101159312	YWHAZ|chr8:102171040-102171540:.	0.0555224099275709	chr8	100953387	100953388	YWHAZ	FALSE	0.834533014212235	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	208046.5	0.656005	183.104075	1	41	35.334661	0.006183
Gasperini2019	chr8	101373927	101374427	PABPC1|chr8:102386155-102386655:.	0.0455069570463331	chr8	100722808	100722809	PABPC1	FALSE	0.803638761183696	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	652100	0.882028	100.91488	1	86	2.486319	0.000353
Gasperini2019	chr8	101375978	101376478	PABPC1|chr8:102388206-102388706:.	0.0417701463130795	chr8	100722808	100722809	PABPC1	FALSE	0.910682086611798	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	654114	0.882028	71.060576	1	87	4.987542	0.001006
Gasperini2019	chr8	102590328	102591780	DCAF13|chr8:103602556-103604008:.	0.0055238657964422	chr8	103414714	103414715	DCAF13	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	11	823603.5	0.6982	102.05882	0	71	0.000338	1e-06
Gasperini2019	chr8	102742664	102743164	ATP6V1C1|chr8:103754892-103755392:.	-0.0095800861145809	chr8	103021063	103021064	ATP6V1C1	FALSE	0.971697428057121	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	3	278084	0.747339	97.29174	0	30	7.0832	0.002754
Gasperini2019	chr8	102742664	102743164	AZIN1|chr8:103754892-103755392:.	0.0105137948069982	chr8	102893863	102893864	AZIN1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	2	121265	0.798002	97.29174	1	21	9.587115	0.002136
Gasperini2019	chr8	102742664	102743164	DCAF13|chr8:103754892-103755392:.	-0.0088900579239035	chr8	103414714	103414715	DCAF13	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	10	671778	0.6982	97.29174	0	45	4.689581	0.00213
Gasperini2019	chr8	102742664	102743164	UBR5|chr8:103754892-103755392:.	0.0146700486528364	chr8	102412840	102412841	UBR5	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	3	330246	0.920812	97.29174	1	46	12.428065	0.002327
Gasperini2019	chr8	109065701	109066201	EIF3E|chr8:110077930-110078430:.	0.147083210647476	chr8	108435332	108435333	EIF3E	TRUE	0.0031128532667425	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	817196	0.776323	20.2764	1	6	1.898073	0.000194
Gasperini2019	chr8	123157062	123158208	FAM83A|chr8:124169302-124170448:.	0.0513427708392877	chr8	123178960	123178961	FAM83A	FALSE	0.874020432248927	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	1	24836	0.890351	55.308505	0	6	159.510779	0.069861
Gasperini2019	chr8	123157062	123158208	ZHX1|chr8:124169302-124170448:.	0.0097720171179505	chr8	123275540	123275541	ZHX1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	5	116972	0.962136	55.308505	0	12	32.880981	0.01978
Gasperini2019	chr8	123166206	123166706	FAM83A|chr8:124178446-124178946:.	-0.164446531963694	chr8	123178960	123178961	FAM83A	TRUE	7.14278204591176e-07	0.9	TRUE	K562	Gasperini et al., 2019	TRUE	1	15710	0.890351	821.52126	0	5	244.946956	0.051971
Gasperini2019	chr8	124447142	124447642	NDUFB9|chr8:125459383-125459883:.	0.0024632529428869	chr8	124539103	124539104	NDUFB9	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	5	91722	0.795292	527.725458	1	9	29.749598	0.00134
Gasperini2019	chr8	124735622	124736340	NDUFB9|chr8:125747864-125748582:.	-0.0498644219155412	chr8	124539103	124539104	NDUFB9	FALSE	0.224088112507201	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	196978	0.795292	0	1	37	16.798676	0.00096
Gasperini2019	chr8	124735622	124736340	NSMCE2|chr8:125747864-125748582:.	-0.0246709926404819	chr8	125091679	125091680	NSMCE2	FALSE	0.949617396806615	1	TRUE	K562	Gasperini et al., 2019	FALSE	6	355761	0.735338	0	1	42	6.380154	0.000707
Gasperini2019	chr8	124735622	124736340	SQLE|chr8:125747864-125748582:.	0.0009409736766361	chr8	124998497	124998498	SQLE	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	4	262398	0.91953	0	0	41	7.019019	0.000607
Gasperini2019	chr8	124749115	124749615	TATDN1|chr8:125761357-125761857:.	0.0193485075927444	chr8	124539457	124539458	TATDN1	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	210265	0.798994	56.29624	0	38	15.349319	0.00102
Gasperini2019	chr8	125382571	125383071	SQLE|chr8:126394813-126395313:.	0.0173117654437827	chr8	124998497	124998498	SQLE	FALSE	0.999918430877266	1	TRUE	K562	Gasperini et al., 2019	FALSE	3	384305	0.91953	178.53791	0	36	12.55669	0.001501
Gasperini2019	chr8	129689337	129689837	CCDC26|chr8:130701583-130702083:.	-0.0685845584705713	chr8	129680238	129680239	CCDC26	TRUE	0.0113708369490246	0.65	TRUE	K562	Gasperini et al., 2019	TRUE	1	114639	0.686683	857.529162	0	15	99.925873	0.022655
Gasperini2019	chr8	130041890	130043224	FAM49B|chr8:131054136-131055470:.	-0.024749783213697	chr8	130017128	130017129	FAM49B	FALSE	0.999918430877266	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	1	102405.5	0.923207	20.073367	0	17	32.848309	0.017233
Gasperini2019	chr8	130671975	130672475	FAM49B|chr8:131684221-131684721:.	-0.0050632234293648	chr8	130017128	130017129	FAM49B	FALSE	0.897754551077734	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	4	732395	0.923207	41.354387	0	78	7.821708	0.001445
Gasperini2019	chr8	140465586	140466086	CHRAC1|chr8:141475685-141476185:.	-0.0342674701035161	chr8	140511298	140511299	CHRAC1	FALSE	0.976611684068559	0.9	TRUE	K562	Gasperini et al., 2019	FALSE	0	45461	0	0	0	0	0	0
Gasperini2019	chr8	140645744	140646244	CHRAC1|chr8:141655843-141656343:.	0.0120661028353362	chr8	140511298	140511299	CHRAC1	FALSE	0.999918430877266	0.95	TRUE	K562	Gasperini et al., 2019	FALSE	2	134717	0.824373	0	1	15	37.599621	0.002511
