dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated
Gasperini2019	chr7	101733760	101734448	CUX1|chr7:101377040-101377728:.	-0.0124988110361756	chr7	101815904.0	101815905.0	CUX1	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	101733760	101734448	POLR2J|chr7:101377040-101377728:.	-0.0069091038999795	chr7	102478906.0	102478907.0	POLR2J	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	101733760	101734448	ZNHIT1|chr7:101377040-101377728:.	0.0041929030146623	chr7	101217668.0	101217669.0	ZNHIT1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	101813922	101814422	AP1S1|chr7:101457202-101457702:.	0.0010219485243272	chr7	101154397.0	101154398.0	AP1S1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	101813922	101814422	FIS1|chr7:101457202-101457702:.	-0.0216530962726357	chr7	101252315.0	101252316.0	FIS1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	101813922	101814422	POLR2J|chr7:101457202-101457702:.	0.0072485030203741	chr7	102478906.0	102478907.0	POLR2J	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	101813922	101814422	TRIP6|chr7:101457202-101457702:.	0.0182093130536021	chr7	100867138.0	100867139.0	TRIP6	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	101813922	101814422	ZNHIT1|chr7:101457202-101457702:.	0.0185580460627877	chr7	101217668.0	101217669.0	ZNHIT1	False	0.992763336242531	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	103995900	103996555	RELN|chr7:103636347-103637002:.	-0.132072659329201	chr7	103989515.0	103989516.0	RELN	True	1.34972379373612e-22	0.35	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	106071996	106072713	PRKAR2B|chr7:105712442-105713159:.	0.0200753608025499	chr7	107044649.0	107044650.0	PRKAR2B	False	0.992420983889742	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106346553	106347053	PRKAR2B|chr7:105986999-105987499:.	-0.0347887324965438	chr7	107044649.0	107044650.0	PRKAR2B	False	0.455020418300294	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106346553	106347053	SYPL1|chr7:105986999-105987499:.	0.0168215302568933	chr7	106112575.0	106112576.0	SYPL1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106358104	106358760	NAMPT|chr7:105998550-105999206:.	-0.008245123293001	chr7	106286325.0	106286326.0	NAMPT	False	0.972046551910762	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106358104	106358760	PRKAR2B|chr7:105998550-105999206:.	-0.0281143572842436	chr7	107044649.0	107044650.0	PRKAR2B	False	0.784807456980049	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106358104	106358760	SYPL1|chr7:105998550-105999206:.	0.0081116132190648	chr7	106112575.0	106112576.0	SYPL1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106848732	106849491	BCAP29|chr7:106489177-106489936:.	0.0096969740568819	chr7	107579977.0	107579978.0	BCAP29	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106863474	106863974	SYPL1|chr7:106503919-106504419:.	0.006390450021521	chr7	106112575.0	106112576.0	SYPL1	False	0.93757274778036	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106952556	106953238	DLD|chr7:106593001-106593683:.	0.0274664923700987	chr7	107890970.0	107890971.0	DLD	False	0.995871246203466	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106952556	106953238	SYPL1|chr7:106593001-106593683:.	-0.0322765314065214	chr7	106112575.0	106112576.0	SYPL1	False	0.992331272093024	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106978516	106979016	BCAP29|chr7:106618961-106619461:.	-0.0312256239405938	chr7	107579977.0	107579978.0	BCAP29	False	0.588853423251202	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106978516	106979016	PRKAR2B|chr7:106618961-106619461:.	-0.148649727024875	chr7	107044649.0	107044650.0	PRKAR2B	True	3.44222218932632e-17	1.0	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	106979031	106979531	PRKAR2B|chr7:106619476-106619976:.	-0.117851349408608	chr7	107044649.0	107044650.0	PRKAR2B	True	5.90010588002862e-06	0.8	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	106979629	106980464	BCAP29|chr7:106620074-106620909:.	-0.001480966712705	chr7	107579977.0	107579978.0	BCAP29	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106979629	106980464	NAMPT|chr7:106620074-106620909:.	-0.0084568113825256	chr7	106286325.0	106286326.0	NAMPT	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	106979629	106980464	PRKAR2B|chr7:106620074-106620909:.	-0.0659145495988001	chr7	107044649.0	107044650.0	PRKAR2B	True	0.0254314201941234	1.0	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	106979629	106980464	SYPL1|chr7:106620074-106620909:.	0.0355435930468686	chr7	106112575.0	106112576.0	SYPL1	False	0.848838448077731	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	107007135	107008276	BCAP29|chr7:106647580-106648721:.	-0.0019833387913722	chr7	107579977.0	107579978.0	BCAP29	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	107007135	107008276	DLD|chr7:106647580-106648721:.	-0.0029698690841576	chr7	107890970.0	107890971.0	DLD	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	107007135	107008276	PRKAR2B|chr7:106647580-106648721:.	-0.170540286370833	chr7	107044649.0	107044650.0	PRKAR2B	True	4.2332096613877204e-21	1.0	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	107007135	107008276	SYPL1|chr7:106647580-106648721:.	0.0119387804312698	chr7	106112575.0	106112576.0	SYPL1	False	0.773249893239737	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	107010101	107011094	BCAP29|chr7:106650546-106651539:.	-0.0023306238261652	chr7	107579977.0	107579978.0	BCAP29	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	107010101	107011094	DLD|chr7:106650546-106651539:.	-0.0100549592121186	chr7	107890970.0	107890971.0	DLD	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	107010101	107011094	PRKAR2B|chr7:106650546-106651539:.	-0.122999002087577	chr7	107044649.0	107044650.0	PRKAR2B	True	4.38045294959543e-10	0.95	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	107010101	107011094	SYPL1|chr7:106650546-106651539:.	0.0033636226316333	chr7	106112575.0	106112576.0	SYPL1	False	0.947015528858872	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	107017935	107018794	SYPL1|chr7:106658380-106659239:.	0.0585689367116005	chr7	106112575.0	106112576.0	SYPL1	False	0.701403638567109	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	116948875	116949375	CAPZA2|chr7:116588929-116589429:.	-0.0197552534014168	chr7	116811070.0	116811071.0	CAPZA2	False	0.92943067247481	0.9	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	116949933	116950433	CAPZA2|chr7:116589987-116590487:.	-0.0513283397775484	chr7	116811070.0	116811071.0	CAPZA2	False	0.257372020634175	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	116949933	116950433	ST7|chr7:116589987-116590487:.	-0.0353751139462791	chr7	116953238.0	116953239.0	ST7	True	0.040050509346488	0.9	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	116950822	116951322	CAPZA2|chr7:116590876-116591376:.	-0.0188712513819582	chr7	116811070.0	116811071.0	CAPZA2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	128099199	128099699	ARF5|chr7:127739251-127739751:.	0.0032989302511763	chr7	127588345.0	127588346.0	ARF5	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	128099199	128099699	SND1|chr7:127739251-127739751:.	0.0205532616637012	chr7	127652180.0	127652181.0	SND1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	128204367	128204867	ARF5|chr7:127844420-127844920:.	-0.0556146804129339	chr7	127588345.0	127588346.0	ARF5	False	0.75705967664527	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	128204367	128204867	ATP6V1F|chr7:127844420-127844920:.	-0.0017508717390681	chr7	128862826.0	128862827.0	ATP6V1F	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	128236849	128237547	ARF5|chr7:127876902-127877600:.	0.0003920406640069	chr7	127588345.0	127588346.0	ARF5	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	128828069	128828569	ATP6V1F|chr7:128468123-128468623:.	-0.0290981380764921	chr7	128862826.0	128862827.0	ATP6V1F	False	0.952687331889356	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	129559467	129559967	ATP6V1F|chr7:129199308-129199808:.	-0.0049445563096496	chr7	128862826.0	128862827.0	ATP6V1F	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	129559467	129559967	CALU|chr7:129199308-129199808:.	0.0010246471820671	chr7	128739292.0	128739293.0	CALU	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	134639833	134640333	BPGM|chr7:134324585-134325085:.	-0.082179652030566	chr7	134646808.0	134646809.0	BPGM	True	0.0071751643875544	0.7	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	135517043	135517543	C7orf73|chr7:135201791-135202291:.	0.0292870727679557	chr7	135662496.0	135662497.0	C7orf73	False	0.976787318501732	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	135518936	135519707	MTPN|chr7:135203684-135204455:.	-0.0285005722693898	chr7	135977352.0	135977353.0	MTPN	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	135923613	135924113	C7orf49|chr7:135608361-135608861:.	-0.0126093556768973	chr7	135170794.0	135170795.0	C7orf49	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	135923613	135924113	C7orf73|chr7:135608361-135608861:.	0.0366293880757784	chr7	135662496.0	135662497.0	C7orf73	False	0.926710108718878	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	138352531	138353588	TRIM24|chr7:138037276-138038333:.	-0.0909025189824716	chr7	138460334.0	138460335.0	TRIM24	True	0.0014275034847212	0.85	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	140223523	140224257	MRPS33|chr7:139923323-139924057:.	0.0151670814791192	chr7	141015227.0	141015228.0	MRPS33	False	0.891612403258328	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	140235089	140235878	NDUFB2|chr7:139934889-139935678:.	-0.0609075909463318	chr7	140690777.0	140690778.0	NDUFB2	False	0.466226101995935	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	140245668	140246350	MRPS33|chr7:139945468-139946150:.	0.0614004236583379	chr7	141015227.0	141015228.0	MRPS33	False	0.706494148105512	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	140245668	140246350	NDUFB2|chr7:139945468-139946150:.	0.0081052322231425	chr7	140690777.0	140690778.0	NDUFB2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	140488125	140488772	MKRN1|chr7:140187925-140188572:.	-0.0352212028343633	chr7	140479568.0	140479569.0	MKRN1	False	0.888707285062844	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	140506695	140507195	NDUFB2|chr7:140206495-140206995:.	-0.0133491172268481	chr7	140690777.0	140690778.0	NDUFB2	False	0.998511489832238	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	140507907	140508876	NDUFB2|chr7:140207707-140208676:.	-0.0839796613880057	chr7	140690777.0	140690778.0	NDUFB2	True	0.0200052083728725	0.95	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	142804577	142805077	GSTK1|chr7:142502261-142502761:.	-0.0133406443522938	chr7	143244093.0	143244094.0	GSTK1	False	0.953433914856912	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	142838379	142839241	EPHB6|chr7:142536151-142537013:.	-0.056137501592715	chr7	142855061.0	142855062.0	EPHB6	True	0.0320225875263342	0.2	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	142964196	142964902	GSTK1|chr7:142661283-142661989:.	-0.0270068985764242	chr7	143244093.0	143244094.0	GSTK1	False	0.990397726863216	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	142964196	142964902	KEL|chr7:142661283-142661989:.	-0.0422614278980299	chr7	142962680.0	142962681.0	KEL	True	0.0261150036994266	0.7	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr7	151925543	151926218	ABCF2|chr7:151622628-151623303:.	0.0246279423820264	chr7	151227229.0	151227230.0	ABCF2	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	151925543	151926218	RHEB|chr7:151622628-151623303:.	-0.0027379854142621	chr7	151520119.0	151520120.0	RHEB	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	151925543	151926218	TMUB1|chr7:151622628-151623303:.	-0.0169940425673245	chr7	151083545.0	151083546.0	TMUB1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr7	155969452	155969952	INSIG1|chr7:155762146-155762646:.	-0.0470600323227678	chr7	155297776.0	155297777.0	INSIG1	False	0.73261370854628	0.9	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	11879271	11880174	CTSB|chr8:11736780-11737683:.	-0.0725436028169439	chr8	11869447.0	11869448.0	CTSB	True	0.0167847665357355	0.8	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	18122637	18123137	ASAH1|chr8:17980146-17980646:.	-0.14576548960763	chr8	18084997.0	18084998.0	ASAH1	True	2.79667960516922e-12	1.0	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	18122637	18123137	CNOT7|chr8:17980146-17980646:.	0.0072960949457054	chr8	17246877.0	17246878.0	CNOT7	False	0.951215540639218	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	18122637	18123137	PCM1|chr8:17980146-17980646:.	-0.029271023010414	chr8	17922840.0	17922841.0	PCM1	False	0.857486021786219	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	23171594	23172094	SLC25A37|chr8:23029107-23029607:.	0.0607548921000927	chr8	23528805.0	23528806.0	SLC25A37	False	0.988085376541963	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	23508429	23509665	SLC25A37|chr8:23365942-23367178:.	-0.231842423544966	chr8	23528805.0	23528806.0	SLC25A37	True	1.61175193541457e-20	1.0	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	29272797	29273297	SARAF|chr8:29130314-29130814:.	0.0419451287652943	chr8	30083207.0	30083208.0	SARAF	False	0.945535926143756	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	29289031	29289950	LEPROTL1|chr8:29146548-29147467:.	0.0071783384981956	chr8	30095398.0	30095399.0	LEPROTL1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	30911759	30912634	TEX15|chr8:30769275-30770150:.	-0.0710698367631651	chr8	30890605.0	30890606.0	TEX15	True	1.1785759811869502e-09	0.25	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	30912766	30913266	TEX15|chr8:30770282-30770782:.	-0.0578204066173796	chr8	30890605.0	30890606.0	TEX15	True	6.47552191959196e-07	0.15	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	37905486	37906274	LSM1|chr8:37763004-37763792:.	0.0186038341076451	chr8	38176729.0	38176730.0	LSM1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	38080963	38083035	BAG4|chr8:37938481-37940553:.	-0.0165094767203638	chr8	38176533.0	38176534.0	BAG4	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	38080963	38083035	EIF4EBP1|chr8:37938481-37940553:.	-0.0425146980088954	chr8	38030341.0	38030342.0	EIF4EBP1	False	0.807069069899253	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	38080963	38083035	LSM1|chr8:37938481-37940553:.	-0.0330513238355477	chr8	38176729.0	38176730.0	LSM1	False	0.875803185593288	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	38080963	38083035	NSD3|chr8:37938481-37940553:.	-0.0271203407593727	chr8	38382271.0	38382272.0	NSD3	False	0.651357208017873	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	38080963	38083035	RAB11FIP1|chr8:37938481-37940553:.	0.0177678835364725	chr8	37899466.0	37899467.0	RAB11FIP1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	38080963	38083035	TM2D2|chr8:37938481-37940553:.	-0.0141447081063502	chr8	38996823.0	38996824.0	TM2D2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	38090386	38090886	ASH2L|chr8:37947904-37948404:.	-0.0602010920299878	chr8	38105242.0	38105243.0	ASH2L	True	0.0368227712710288	0.95	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	38090386	38090886	LSM1|chr8:37947904-37948404:.	0.0075508582938914	chr8	38176729.0	38176730.0	LSM1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	38091598	38092967	EIF4EBP1|chr8:37949116-37950485:.	0.007798325031523	chr8	38030341.0	38030342.0	EIF4EBP1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	38091598	38092967	NSD3|chr8:37949116-37950485:.	0.0108423950046743	chr8	38382271.0	38382272.0	NSD3	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	42053224	42053724	ANK1|chr8:41910742-41911242:.	0.0306951799598942	chr8	41896761.0	41896762.0	ANK1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	42053224	42053724	VDAC3|chr8:41910742-41911242:.	-0.0459423302436928	chr8	42391624.0	42391625.0	VDAC3	False	0.866031598048769	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	42214682	42215594	ANK1|chr8:42072200-42073112:.	0.0105414785336944	chr8	41896761.0	41896762.0	ANK1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	42214682	42215594	SMIM19|chr8:42072200-42073112:.	0.0080767277793416	chr8	42541155.0	42541156.0	SMIM19	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	42214682	42215594	VDAC3|chr8:42072200-42073112:.	-0.0323898977757398	chr8	42391624.0	42391625.0	VDAC3	False	0.880255193047726	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	42412266	42413219	ANK1|chr8:42269784-42270737:.	0.0177705708951623	chr8	41896761.0	41896762.0	ANK1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	42412266	42413219	SMIM19|chr8:42269784-42270737:.	-0.0241428272131301	chr8	42541155.0	42541156.0	SMIM19	False	0.973780382393267	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	53492443	53492943	LYPLA1|chr8:54405003-54405503:.	0.0180825301414507	chr8	54102016.0	54102017.0	LYPLA1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	54105781	54106803	MRPL15|chr8:55018341-55019363:.	-0.0140177181351354	chr8	54135210.0	54135211.0	MRPL15	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	55847774	55848651	CHCHD7|chr8:56760333-56761210:.	-0.0246951321073902	chr8	56211686.0	56211687.0	CHCHD7	False	0.969754280858795	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	55847774	55848651	LYN|chr8:56760333-56761210:.	-0.0638937156726623	chr8	55879813.0	55879814.0	LYN	True	9.55704331051145e-05	1.0	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	55847774	55848651	RPS20|chr8:56760333-56761210:.	-0.0031065914165147	chr8	56074580.0	56074581.0	RPS20	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	55847774	55848651	TGS1|chr8:56760333-56761210:.	0.0057045253893359	chr8	55773142.0	55773143.0	TGS1	False	0.897756070768676	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	55851611	55852111	LYN|chr8:56764170-56764670:.	-0.085665546732339	chr8	55879813.0	55879814.0	LYN	True	4.41451754953242e-05	0.95	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	55851611	55852111	RPS20|chr8:56764170-56764670:.	-0.0134905871390208	chr8	56074580.0	56074581.0	RPS20	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	55853158	55854232	CHCHD7|chr8:56765717-56766791:.	-0.0139820964191253	chr8	56211686.0	56211687.0	CHCHD7	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	55853158	55854232	LYN|chr8:56765717-56766791:.	-0.0848980172169051	chr8	55879813.0	55879814.0	LYN	True	1.57530552604083e-07	0.95	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	55853158	55854232	RPS20|chr8:56765717-56766791:.	0.0268330932813026	chr8	56074580.0	56074581.0	RPS20	False	0.893829443585954	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	55853158	55854232	TGS1|chr8:56765717-56766791:.	0.0073222040394003	chr8	55773142.0	55773143.0	TGS1	False	0.999389029698402	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	55864354	55864854	RPS20|chr8:56776913-56777413:.	-0.0037387957284658	chr8	56074580.0	56074581.0	RPS20	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	60284882	60285382	CA8|chr8:61197441-61197941:.	-0.140257624882205	chr8	60281411.0	60281412.0	CA8	True	1.52735013321049e-06	0.65	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	60330001	60331008	CA8|chr8:61242560-61243567:.	-0.107428566135011	chr8	60281411.0	60281412.0	CA8	True	1.20885802783306e-05	0.95	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	85959002	85960514	CTA-392E5.1|chr8:86971231-86972743:.	-0.0287950202869263	chr8	85839705.0	85839706.0	CTA-392E5.1	True	0.00320471169661	0.15	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	90197307	90197807	LINC00534|chr8:91209535-91210035:.	-0.0193677250751442	chr8	90221488.0	90221489.0	LINC00534	True	0.0056242541604418	0.05	True	K562	Gasperini et al., 2019	True
Gasperini2019	chr8	97325467	97326291	RPL30|chr8:98337695-98338519:.	0.037965319604937	chr8	98046468.0	98046469.0	RPL30	False	0.977257798144759	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100458544	100459044	COX6C|chr8:101470772-101471272:.	-0.0304875508902411	chr8	99894061.0	99894062.0	COX6C	False	0.902423099398737	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100458544	100459044	PABPC1|chr8:101470772-101471272:.	0.0274401267487689	chr8	100722808.0	100722809.0	PABPC1	False	0.992103897598103	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100458544	100459044	POLR2K|chr8:101470772-101471272:.	-0.0004615761443723	chr8	100150584.0	100150585.0	POLR2K	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100458544	100459044	YWHAZ|chr8:101470772-101471272:.	0.0043956337435167	chr8	100953387.0	100953388.0	YWHAZ	False	0.928116897189618	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100471784	100472673	COX6C|chr8:101484012-101484901:.	-0.019929966109877	chr8	99894061.0	99894062.0	COX6C	False	0.995289726681422	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100471784	100472673	PABPC1|chr8:101484012-101484901:.	0.0414154365658339	chr8	100722808.0	100722809.0	PABPC1	False	0.810047465481352	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100471784	100472673	ZNF706|chr8:101484012-101484901:.	0.0231990079356723	chr8	101206192.0	101206193.0	ZNF706	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100763825	100764325	COX6C|chr8:101776053-101776553:.	0.0049278431467754	chr8	99894061.0	99894062.0	COX6C	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100763825	100764325	PABPC1|chr8:101776053-101776553:.	1.36316637109335e-05	chr8	100722808.0	100722809.0	PABPC1	False	0.765005931577268	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100763825	100764325	POLR2K|chr8:101776053-101776553:.	-0.0004611823303296	chr8	100150584.0	100150585.0	POLR2K	False	0.900770754566509	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100763825	100764325	YWHAZ|chr8:101776053-101776553:.	0.0200727975463555	chr8	100953387.0	100953388.0	YWHAZ	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100881928	100882428	COX6C|chr8:101894156-101894656:.	0.0018104142345687	chr8	99894061.0	99894062.0	COX6C	False	0.777280830254574	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100881928	100882428	PABPC1|chr8:101894156-101894656:.	0.0769747388257205	chr8	100722808.0	100722809.0	PABPC1	True	0.0164923870789188	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100881928	100882428	YWHAZ|chr8:101894156-101894656:.	0.0372127842412076	chr8	100953387.0	100953388.0	YWHAZ	False	0.92943067247481	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100881928	100882428	ZNF706|chr8:101894156-101894656:.	0.0288838090439563	chr8	101206192.0	101206193.0	ZNF706	False	0.953433914856912	0.9	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100882744	100883244	COX6C|chr8:101894972-101895472:.	-0.0167430494939252	chr8	99894061.0	99894062.0	COX6C	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100882744	100883244	PABPC1|chr8:101894972-101895472:.	0.0434673543140467	chr8	100722808.0	100722809.0	PABPC1	False	0.766952764625924	1.0	True	K562	Gasperini et al., 2019	False
Gasperini2019	chr8	100882744	100883244	POLR2K|chr8:101894972-101895472:.	0.0069876977383238	chr8	100150584.0	100150585.0	POLR2K	False	0.999918430877266	0.85	True	K562	Gasperini et al., 2019	False
